,Edition,frequency,text
811,17,1.0,????
812,17,1.0,?˜???
813,17,1.0,?ˆ?˜????
814,17,1.0,?ˆ??
815,17,1.0,??˜?ˆ?
816,17,1.0,ˆ?ˆiˆ?
817,17,1.0,??ˆ??
818,17,1.0,???ˆ??˜?
819,17,1.0,???????
820,17,1.0,+????????
821,17,1.0,?ˆ?ˆ??
822,17,1.0,???*??
823,17,1.0,???ˆˆˆ?
824,17,1.0,???ˆˆ????ˆ?ˆ
825,17,1.0,?ˆ?ˆ
826,17,1.0,?ˆˆ???iˆ?
827,17,1.0,ˆˆˆ???ˆˆ?
828,17,1.0,???
829,17,1.0,ˆˆ??ˆ
830,17,1.0,??ˆ???
831,17,1.0,?˜??ˆ??ˆ?ˆ
832,17,1.0,???
833,17,1.0,ˆ????
834,17,1.0,ˆ??ˆ?
835,17,1.0,????ˆ?
836,17,1.0,?ˆˆ???ˆ
837,17,1.0,˜*?ˆˆ??
838,17,1.0,ˆ?ˆ????
839,17,1.0,?ˆ?ˆ??
840,17,1.0,??ˆ?ˆ
841,17,1.0,?????
842,17,1.0,??ˆˆ??
843,17,1.0,??ˆ?˜
844,17,1.0,ed+
845,17,1.0,*????
846,17,1.0,?ˆˆ??ˆ
847,17,1.0,ˆ?˜?
848,17,1.0,?ˆ?????ˆ
849,17,1.0,?˜ˆ??˜???
850,17,1.0,ˆ???˜
851,17,1.0,-?ˆˆ?ˆˆ?
852,17,1.0,??ˆˆ˜??
853,17,1.0,c??ˆ?
854,17,1.0,iˆˆ
855,17,1.0,??ˆ?=
856,17,1.0,ˆ???ˆ??
857,17,1.0,*?????
858,17,1.0,???˜
859,17,1.0,ˆ?˜???
860,17,1.0,???˜?
861,17,1.0,ˆ˜˜??
862,17,1.0,????
863,17,1.0,??d??
864,17,1.0,ˆ˜˜+
865,17,1.0,?=?
866,17,1.0,???+?
867,17,1.0,+???
868,17,1.0,?*+?
869,17,1.0,/˜?+
870,17,1.0,?????
871,17,1.0,ˆˆˆ??
872,17,1.0,????˜?ˆ?
873,17,1.0,???+?
874,17,1.0,??˜???
875,17,1.0,??ˆ?ˆ
876,17,1.0,?ˆ˜˜?
877,17,1.0,?ˆ??ˆˆ?
878,17,1.0,ˆ?ˆ??
879,17,1.0,?ˆˆ???
880,17,1.0,/ˆˆ?
881,17,1.0,????ˆˆ
882,17,1.0,k??+i
883,17,1.0,??ˆ?????ˆ?
884,17,1.0,ˆˆ???
885,17,1.0,˜??ˆ
886,17,1.0,???ˆˆ
887,17,1.0,˜+??ˆ
888,17,1.0,??˜???
889,17,1.0,/??
890,17,1.0,?ˆ˜*?
891,17,1.0,m???ˆˆ˜+?ˆˆ?ˆˆ
892,17,1.0,?˜??ˆ
893,17,1.0,???ˆ???ˆ
894,17,1.0,+i?
895,17,1.0,?˜???ˆˆ
896,17,1.0,??+i?
897,17,1.0,ˆ˜?ˆ?
898,17,1.0,ˆ????
899,17,1.0,????
900,17,1.0,??????
901,17,1.0,???
902,17,1.0,???
903,17,1.0,ˆ?ˆ??
904,17,1.0,+????????˜?
905,17,1.0,?ˆ??
906,17,1.0,ˆ??ˆ?
907,17,1.0,?+??
908,17,1.0,???+?ˆ???iˆ
909,17,1.0,???
910,17,1.0,???i??
911,17,1.0,ˆ˜???
912,17,1.0,/??ˆ???
913,17,1.0,/???ˆ˜?
914,17,1.0,??ˆˆ
915,17,1.0,k????
916,17,1.0,?????
917,17,1.0,˜?ˆ?=?ˆ
918,17,1.0,????ˆˆ?ˆ?˜?+??
919,17,1.0,??e/?
920,17,1.0,??˜?????
921,17,1.0,???????=
922,17,1.0,??ˆ???
923,17,1.0,????
924,17,1.0,˜???
925,17,1.0,fˆˆ????
926,17,1.0,*?*
927,17,1.0,??ˆ
928,17,1.0,?????
929,17,1.0,/??ˆ
930,17,1.0,?*?*?
931,17,1.0,??ˆ???????ˆ
932,17,1.0,/???ˆ???
933,17,1.0,?˜???
934,17,1.0,???
935,17,1.0,˜???????˜?
936,17,1.0,k???
937,17,1.0,˜?ˆ?
938,17,1.0,??f
939,17,1.0,??????
940,17,1.0,ˆ??????
941,17,1.0,??????
942,17,1.0,k??ˆ??
943,17,1.0,?=?
944,17,1.0,??*?????
945,17,1.0,?˜?ˆ˜˜?
946,17,1.0,??˜??ˆ
947,17,1.0,?˜ˆ?˜???
948,17,1.0,ˆ?c
949,17,1.0,??ˆ??
950,17,1.0,?ˆˆ??ˆ
951,17,1.0,?ˆ????????ˆˆ
952,17,1.0,??ˆ??
953,17,1.0,????ˆ
954,17,1.0,/ˆ+??eˆˆ/+e?
955,17,1.0,?ˆˆ?
956,17,1.0,??ˆ?ˆ?ˆ
957,17,1.0,?˜?ˆ???ˆ
958,17,1.0,????ˆ???????
959,17,1.0,????
960,17,1.0,????ˆ
961,17,1.0,??ˆ?ˆˆ?
962,17,1.0,j?ˆ???
963,17,1.0,ˆ????˜??
964,17,1.0,????
965,17,1.0,??ˆ˜??
966,17,1.0,??????˜
967,17,1.0,?ˆˆ???
968,17,1.0,???ˆ˜?˜?ˆˆ?
969,17,1.0,ˆˆ???ˆˆ?
970,17,1.0,??ˆ?
971,17,1.0,????*
972,17,1.0,?ˆ???
973,17,1.0,????ˆ?
974,17,1.0,???
975,17,1.0,????
976,17,1.0,??????
977,17,1.0,ˆ????
978,17,1.0,???????
979,17,1.0,????
980,17,1.0,??˜?ˆ
981,17,1.0,ˆ?˜?iˆ
982,17,1.0,ˆ??ˆˆ?ˆ?
983,17,1.0,?ˆ???
984,17,1.0,?ˆ?ˆ???ˆ?
985,17,1.0,??????
986,17,1.0,????
987,17,1.0,kˆ??ˆˆ???
988,17,1.0,ˆˆˆˆ?
989,17,1.0,?ˆˆˆˆ??
990,17,1.0,kˆ??
991,17,1.0,?ˆ??????
992,17,1.0,????ˆ
993,17,1.0,?????
994,17,1.0,+???
995,17,1.0,???ˆ˜?
996,17,1.0,???ˆ?ˆˆ
997,17,1.0,ˆ??ˆˆ˜˜
998,17,1.0,??˜??
999,17,1.0,??????
1000,17,1.0,ˆ?ˆ?ˆ?
1001,17,1.0,?ˆ?ˆˆ????
1002,17,1.0,˜ˆ?
1003,17,1.0,k?ˆˆ?????
1004,17,1.0,k??
1005,17,1.0,˜???
1006,17,1.0,??=?
1007,17,1.0,ˆˆˆ??
1008,17,1.0,?ˆ??
1009,17,1.0,??˜??
1010,17,1.0,+???ˆ??
1011,17,1.0,?????
1012,17,1.0,???ˆ????
1013,17,1.0,?????
1014,17,1.0,ˆ/??
1015,17,1.0,˜??ˆ?ˆ
1016,17,1.0,?˜///?
1017,17,1.0,??????????
1018,17,1.0,d???????
1019,17,1.0,??ˆ?ˆ??
1020,17,1.0,??ˆ??
1021,17,1.0,?ˆˆ?????
1022,17,1.0,ˆ˜???
1023,17,1.0,?ˆˆ?????????
1024,17,1.0,*????
1025,17,1.0,???˜c?
1026,17,1.0,??ˆˆ??
1027,17,1.0,k??ˆ??ˆ?
1028,17,1.0,??ˆ?ˆ?ˆ??
1029,17,1.0,??ˆ????
1030,17,1.0,??????
1031,17,1.0,/??˜?ˆ?ˆ
1032,17,1.0,??ˆ?˜
1033,17,1.0,????˜c˜?
1034,17,1.0,*???
1035,17,1.0,?????ˆˆˆ??
1036,17,1.0,?˜c
1037,17,1.0,/?????
1038,17,1.0,????
1039,17,1.0,?????????
1040,17,1.0,??*???
1041,17,1.0,*??ˆ
1042,17,1.0,???ˆ?
1043,17,1.0,+ˆ??????
1044,17,1.0,ˆˆ???
1045,17,1.0,??i?
1046,17,1.0,?????
1047,17,1.0,??ˆ??
1048,17,1.0,ˆ?ˆ?ˆˆˆ
1049,17,1.0,+??˜c
1050,17,1.0,˜????ˆ?
1051,17,1.0,?ˆ?*?
1052,17,1.0,??hd
1053,17,1.0,???ˆ
1054,17,1.0,ˆ?=?˜
1055,17,1.0,?˜?˜
1056,17,1.0,ˆ????i?
1057,17,1.0,*???
1058,17,1.0,?????
1059,17,1.0,/˜?
1060,17,1.0,ˆˆˆˆ
1061,17,1.0,?ˆ??
1062,17,1.0,??ˆ???
1063,17,1.0,?f??
1064,17,1.0,˜?ˆ??
1065,17,1.0,??˜ˆ
1066,17,1.0,e??
1067,17,1.0,?????
1068,17,1.0,??ˆˆˆ?
1069,17,1.0,ˆi??
1070,17,1.0,?i??ˆ????
1071,17,1.0,?˜ˆ??
1072,17,1.0,?????ˆ˜
1073,17,1.0,???˜?
1074,17,1.0,f?qe???
1075,17,1.0,?˜g?˜
1076,17,1.0,???ˆ???˜?
1077,17,1.0,?????
1078,17,1.0,?ˆ???
1079,17,1.0,+˜??
1080,17,1.0,??˜?ˆ????????
1081,17,1.0,?ˆ??ˆ???ˆ??
1082,17,1.0,ˆ??˜?ˆ?ˆ?ˆ
1083,17,1.0,??'/
1084,17,1.0,ˆ?ˆ??
1085,17,1.0,??ˆˆ
1086,17,1.0,kˆ????*??
1087,17,1.0,?ˆ???
1088,17,1.0,????ˆ
1089,17,1.0,??'?
1090,17,1.0,??ˆˆ?˜
1091,17,1.0,?????ˆ
1092,17,1.0,?????˜
1093,17,1.0,???ˆˆ?ˆ
1094,17,1.0,˜?ˆ??
1095,17,1.0,?˜????ˆ
1096,17,1.0,?˜?????
1097,17,1.0,?ˆ????
1098,17,1.0,?????i??ˆ??˜?
1099,17,1.0,????ˆ?
1100,17,1.0,eˆ?????ˆ?
1101,17,1.0,?˜????
1102,17,1.0,ˆ?????
1103,17,1.0,?ˆ???
1104,17,1.0,????ˆ
1105,17,1.0,?ˆ???ˆ
1106,17,1.0,????ˆ?
1107,17,1.0,??˜??
1108,17,1.0,?????˜
1109,17,1.0,ˆˆ??ˆ???
1110,17,1.0,??˜?????ˆ
1111,17,1.0,ˆ???????
1112,17,1.0,?˜?˜
1113,17,1.0,/+e˜ˆ????
1114,17,1.0,˜??ˆ˜?
1115,17,1.0,?ˆˆ?ˆˆˆ??˜?
1116,17,1.0,kˆ??
1117,17,1.0,˜/ˆ+?
1118,17,1.0,?eˆˆ
1119,17,1.0,/+e˜
1120,17,1.0,????ˆ
1121,17,1.0,ˆ??ˆ?
1122,17,1.0,???????
1123,17,1.0,ˆqqq
1124,17,1.0,?ˆ???
1125,17,1.0,ˆ??ˆ?
1126,17,1.0,?ˆˆ?˜
1127,17,1.0,?˜?˜??˜
1128,17,1.0,??ˆ?
1129,17,1.0,?ˆˆ?ˆ??
1130,17,1.0,/??
1131,17,1.0,?????
1132,17,1.0,?ˆˆ??ˆ
1133,17,1.0,+??
1134,17,1.0,??c?
1135,17,1.0,ˆ˜?????
1136,17,1.0,ˆ??*??
1137,17,1.0,?˜?
1138,17,1.0,?ˆ????
1139,17,1.0,??????ˆˆ??
1140,17,1.0,???????
1141,17,1.0,?ˆ??
1142,17,1.0,??????
1143,17,1.0,??i
1144,17,1.0,???˜??
1145,17,1.0,/?ˆ???
1146,17,1.0,?˜?ˆ??
1147,17,1.0,hˆ?ˆ
1148,17,1.0,?˜+
1149,17,1.0,????
1150,17,1.0,?ˆ???
1151,17,1.0,????ˆˆ
1152,17,1.0,?r?
1153,17,1.0,eˆ??
1154,17,1.0,+?i?˜ˆ??ˆˆ?
1155,17,1.0,???
1156,17,1.0,-??
1157,17,1.0,/??-
1158,17,1.0,?/?
1159,17,1.0,?/?
1160,17,1.0,??a
1161,17,1.0,=b??b
1162,17,1.0,-/?
1163,17,1.0,c???
1164,17,1.0,?i??
1165,17,1.0,?˜??
1166,17,1.0,?=ˆ
1167,17,1.0,????ˆ?ˆ?ˆ
1168,17,1.0,ˆ?˜????ˆ
1169,17,1.0,+?ˆˆˆ?i
1170,17,1.0,?ˆ???
1171,17,1.0,/??ˆ
1172,17,1.0,?????˜??
1173,17,1.0,?ˆ˜ˆ?
1174,17,1.0,ˆ????˜?ˆ???˜?
1175,17,1.0,ˆ???
1176,17,1.0,˜??ˆ
1177,17,1.0,?ˆ??ˆ?
1178,17,1.0,?ˆ?*?
1179,17,1.0,????????
1180,17,1.0,ˆ??˜???
1181,17,1.0,˜?ˆ?
1182,17,1.0,?˜?˜ˆ˜???
1183,17,1.0,??ˆ????=?
1184,17,1.0,?ˆ?????????
1185,17,1.0,??ˆ??
1186,17,1.0,?????????
1187,17,1.0,????
1188,17,1.0,ˆ?ˆ??˜??
1189,17,1.0,ˆ?ˆ˜????˜
1190,17,1.0,??˜??
1191,17,1.0,???ˆ˜?ˆ?????
1192,17,1.0,???ˆ˜?ˆ?????˜?
1193,17,1.0,???ˆ?
1194,17,1.0,˜?ˆ????˜?ˆˆ˜
1195,17,1.0,????ˆˆ?
1196,17,1.0,???ˆ??ˆ?
1197,17,1.0,??i
1198,17,1.0,???ˆ˜??
1199,17,1.0,˜ˆ??ˆ??
1200,17,1.0,??˜?
1201,17,1.0,?????
1202,17,1.0,?ˆˆ+
1203,17,1.0,?˜c??
1204,17,1.0,h?ˆ
1205,17,1.0,????
1206,17,1.0,????˜??
1207,17,1.0,???ˆ
1208,17,1.0,???ˆ?
1209,17,1.0,c???ˆ??
1210,17,1.0,/ˆ?ˆˆ?
1211,17,1.0,ˆ?ˆ?ˆˆ
1212,17,1.0,˜ˆˆˆ
1213,17,1.0,???+?˜
1214,17,1.0,˜f?
1215,17,1.0,???ˆ
1216,17,1.0,?+???˜?
1217,17,1.0,iˆ??
1218,17,1.0,?'˜?
1219,17,1.0,ˆ???ˆ?
1220,17,1.0,ˆ?=?
1221,17,1.0,+ˆ?˜c??ˆ
1222,17,1.0,?ˆˆ??
1223,17,1.0,?????
1224,17,1.0,????
1225,17,1.0,??ˆ??ˆ
1226,17,1.0,ˆ?˜?ˆ?
1227,17,1.0,??????ˆ
1228,17,1.0,???˜?
1229,17,1.0,ˆ???ˆ????
1230,17,1.0,????ˆˆ??
1231,17,1.0,˜??ˆ?
1232,17,1.0,?ˆ?˜?????
1233,17,1.0,ˆ?˜??ˆˆ???
1234,17,1.0,?????ˆ?
1235,17,1.0,?ˆ??????
1236,17,1.0,?????
1237,17,1.0,ˆ???ˆˆ?
1238,17,1.0,ˆ??*
1239,17,1.0,d??
1240,17,1.0,?????
1241,17,1.0,=ˆ?????
1242,17,1.0,?ˆ???ˆˆ?
1243,17,1.0,ˆ?????
1244,17,1.0,???+
1245,17,1.0,ˆ??ˆ?
1246,17,1.0,?˜???
1247,17,1.0,g??ˆ???
1248,17,1.0,˜???ˆ?
1249,17,1.0,???ˆ˜
1250,17,1.0,+?/
1251,17,1.0,??+/
1252,17,1.0,???????
1253,17,1.0,˜??˜?
1254,17,1.0,??˜??????
1255,17,1.0,*????????
1256,17,1.0,ˆˆ?ˆ
1257,17,1.0,???˜?
1258,17,1.0,?ˆ??ˆ????ˆ
1259,17,1.0,??i?ˆ?
1260,17,1.0,????'˜??
1261,17,1.0,????ˆ???
1262,17,1.0,eˆˆ˜
1263,17,1.0,kˆ??
1264,17,1.0,/????
1265,17,1.0,?????
1266,17,1.0,ˆd?
1267,17,1.0,ˆˆ?ˆˆ?
1268,17,1.0,?ˆ??????=
1269,17,1.0,h???????ˆˆ?˜?????
1270,17,1.0,???=
1271,17,1.0,??=
1272,17,1.0,?ˆ?ˆˆ?ˆˆ
1273,17,1.0,??i???ˆ?
1274,17,1.0,ˆ??*/?
1275,17,1.0,?c?
1276,17,1.0,?/?˜
1277,17,1.0,?cˆ??dˆ˜?
1278,17,1.0,/?˜ˆ?i???ˆ
1279,17,1.0,?*/??ˆ??
1280,17,1.0,?g?˜
1281,17,1.0,d?˜?˜f?˜g?˜e?g??
1282,17,1.0,??˜ˆ?ˆ˜˜?
1283,17,1.0,˜ˆ˜?˜
1284,17,1.0,???ˆ?ˆ?
1285,17,1.0,????ˆ?
1286,17,1.0,ˆˆ?˜?
1287,17,1.0,?ˆ????ˆ?
1288,17,1.0,??????
1289,17,1.0,??˜???
1290,17,1.0,ˆ?ˆ??
1291,17,1.0,ˆˆ?˜?
1292,17,1.0,?˜?ˆ?
1293,17,1.0,?iˆ˜*?????
1294,17,1.0,??˜???ˆ?
1295,17,1.0,?˜?ˆ?
1296,17,1.0,???ˆˆˆ?
1297,17,1.0,?ˆ?ˆ??
1298,17,1.0,????
1299,17,1.0,?m?
1300,17,1.0,???˜?
1301,17,1.0,??ˆ??
1302,17,1.0,?????˜?
1303,17,1.0,?ˆ??ˆ?
1304,17,1.0,ˆˆ?
1305,17,1.0,+d???
1306,17,1.0,??ˆ?
1307,17,1.0,??˜ˆ???
1308,17,1.0,ˆkˆ
1309,17,1.0,?ˆˆˆ?
1310,17,1.0,+?ˆ˜
1311,17,1.0,?????˜?ˆ
1312,17,1.0,?????
1313,17,1.0,d????
1314,17,1.0,ˆ??'?
1315,17,1.0,ˆ????
1316,17,1.0,ˆ??????ˆ?
1317,17,1.0,??ˆˆ
1318,17,1.0,dˆ?
1319,17,1.0,/??˜
1320,17,1.0,???ˆ?ˆ?
1321,17,1.0,???????
1322,17,1.0,?????ˆ??
1323,17,1.0,???/?
1324,17,1.0,?i?
1325,17,1.0,????
1326,17,1.0,?ˆ˜??
1327,17,1.0,???ˆ?
1328,17,1.0,?????ˆ?
1329,17,1.0,/ˆ˜
1330,17,1.0,+ˆ+
1331,17,1.0,?ˆ˜??
1332,17,1.0,˜c???
1333,17,1.0,?˜?ˆ??ˆ
1334,17,1.0,?ˆ??ˆˆ??ˆˆ?
1335,17,1.0,˜ˆ?????=
1336,17,1.0,/?˜??
1337,17,1.0,?˜˜ˆ˜=
1338,17,1.0,ˆ?????ˆˆ?
1339,17,1.0,???
1340,17,1.0,????=
1341,17,1.0,///?
1342,17,1.0,????˜??f
1343,17,1.0,+?????ˆˆ
1344,17,1.0,cˆc?+ˆ
1345,17,1.0,?˜f?
1346,17,1.0,?*?????
1347,17,1.0,+??ˆ????ˆ?
1348,17,1.0,?˜?
1349,17,1.0,?ˆˆˆ
1350,17,1.0,???+?
1351,17,1.0,??????
1352,17,1.0,iˆ/???
1353,17,1.0,˜ˆ??
1354,17,1.0,˜???ck?ˆˆ?
1355,17,1.0,ˆ?i=?
1356,17,1.0,???ˆ???
1357,17,1.0,?-??ck
1358,17,1.0,?ˆ???ˆ?
1359,17,1.0,˜???
1360,17,1.0,ˆ?????
1361,17,1.0,?˜ˆˆ
1362,17,1.0,ˆˆ/?
1363,17,1.0,???-˜?
1364,17,1.0,??ˆˆ?ˆ
1365,17,1.0,+??+
1366,17,1.0,+˜???
1367,17,1.0,˜?????
1368,17,1.0,??ˆ?ˆ?ˆˆ
1369,17,1.0,c??ˆˆˆ
1370,17,1.0,ˆ??
1371,17,1.0,/ˆd????i
1372,17,1.0,ˆ????ˆ
1373,17,1.0,?s?ˆˆ
1374,17,1.0,iˆ˜ˆ?ˆ
1375,17,1.0,ˆ????ˆ
1376,17,1.0,ˆ?ˆ?
1377,17,1.0,???=
1378,17,1.0,ˆˆ????
1379,17,1.0,??????
1380,17,1.0,???-=
1381,17,1.0,ˆ+?/?/
1382,17,1.0,ˆ=?
1383,17,1.0,ˆ+??
1384,17,1.0,˜/?
1385,17,1.0,???˜?ˆ
1386,17,1.0,???-??
1387,17,1.0,ˆdˆ
1388,17,1.0,ˆeˆ
1389,17,1.0,/ˆeˆ
1390,17,1.0,j/c?
1391,17,1.0,ˆ??
1392,17,1.0,i???
1393,17,1.0,???ˆˆ?ˆ
1394,17,1.0,???ˆ???
1395,17,1.0,+?ˆˆ?
1396,17,1.0,??????*
1397,17,1.0,?˜??ˆˆ??
1398,17,1.0,ˆˆˆ??
1399,17,1.0,?ˆˆ?ˆ??
1400,17,1.0,?˜??ˆˆ???ˆ?ˆ
1401,17,1.0,ˆ??˜?ˆ˜??˜
1402,17,1.0,??hm-
1403,17,1.0,??ˆˆ?m??
1404,17,1.0,?ˆˆ˜?????????
1405,17,1.0,??ˆˆˆ??ˆ
1406,17,1.0,????ˆ
1407,17,1.0,/ˆd???ˆ??
1408,17,1.0,k??˜c?ˆ˜?
1409,17,1.0,???????˜??
1410,17,1.0,ˆˆ?˜?ˆ
1411,17,1.0,??ˆˆ????
1412,17,1.0,/?ˆˆ????
1413,17,1.0,/?ˆˆ?cb
1414,17,1.0,?˜??˜=
1415,17,1.0,??ˆ=
1416,17,1.0,ˆ??=
1417,17,1.0,??ˆˆ?-?
1418,17,1.0,?????
1419,17,1.0,?????ˆ
1420,17,1.0,?e?
1421,17,1.0,?*+
1422,17,1.0,???ˆˆˆ??
1423,17,1.0,??*??
1424,17,1.0,e???
1425,17,1.0,????
1426,17,1.0,??/
1427,17,1.0,????*???*
1428,17,1.0,h?ˆˆ?/
1429,17,1.0,-?a?ˆ?ˆ?
1430,17,1.0,ˆ??ˆˆ?
1431,17,1.0,?ˆ??s
1432,17,1.0,?????
1433,17,1.0,??ˆ??
1434,17,1.0,???˜???
1435,17,1.0,????????
1436,17,1.0,?ˆ??ˆ???????˜?
1437,17,1.0,+???ˆ??
1438,17,1.0,????
1439,17,1.0,???˜?
1440,17,1.0,??????˜??ˆ?
1441,17,1.0,˜?c??
1442,17,1.0,????
1443,17,1.0,e˜?
1444,17,1.0,??˜
1445,17,1.0,c?????
1446,17,1.0,?ˆ?*?ˆ?
1447,17,1.0,?=?ˆ??
1448,17,1.0,hm??ˆˆˆˆ?
1449,17,1.0,˜?˜˜
1450,17,1.0,?ˆ?ˆ?
1451,17,1.0,????ˆ??
1452,17,1.0,ˆ?*??
1453,17,1.0,????ˆ??
1454,17,1.0,??ˆ?
1455,17,1.0,????
1456,17,1.0,???ˆˆˆ?ˆ
1457,17,1.0,ˆ?ˆ?ˆ
1458,17,1.0,?d??*??
1459,17,1.0,ˆ??*?
1460,17,1.0,???ˆ?ˆ
1461,17,1.0,ˆ?ˆ?ˆ
1462,17,1.0,ˆ?ˆ??
1463,17,1.0,??i?
1464,17,1.0,ˆ??ˆ˜???
1465,17,1.0,ˆ?u?
1466,17,1.0,??ˆ???=
1467,17,1.0,?ˆ?????=
1468,17,1.0,??˜?ˆ?
1469,17,1.0,?ˆ???
1470,17,1.0,??ˆˆ?*ˆˆ?
1471,17,1.0,?ˆ=
1472,17,1.0,???ˆ?
1473,17,1.0,?'????
1474,17,1.0,+????
1475,17,1.0,+?=?
1476,17,1.0,ˆˆ˜???˜??
1477,17,1.0,˜??ˆ?
1478,17,1.0,?????
1479,17,1.0,???˜c??ˆˆ
1480,17,1.0,?ˆ˜??
1481,17,1.0,???ˆ??
1482,17,1.0,??˜ˆ??˜?
1483,17,1.0,???ˆ˜
1484,17,1.0,k??
1485,17,1.0,ˆˆ?ˆ???
1486,17,1.0,kˆ?
1487,17,1.0,?/k
1488,17,1.0,????ˆ
1489,17,1.0,?˜˜cˆ˜
1490,17,1.0,??ˆ˜??
1491,17,1.0,????
1492,17,1.0,ˆ??ˆ??
1493,17,1.0,?????ˆˆ?d
1494,17,1.0,c???
1495,17,1.0,ˆ???ˆˆ
1496,17,1.0,?*ˆˆ?
1497,17,1.0,??˜ˆ??
1498,17,1.0,???????
1499,17,1.0,???ˆˆ?
1500,17,1.0,????ˆ
1501,17,1.0,?????˜
1502,17,1.0,c??ˆˆ?
1503,17,1.0,???ˆ?
1504,17,1.0,ˆ?ˆ?????
1505,17,1.0,/?*
1506,17,1.0,??b???*
1507,17,1.0,c???????c?
1508,17,1.0,d????
1509,17,1.0,?ˆˆ??i?
1510,17,1.0,?ˆ???
1511,17,1.0,?˜?ˆ??
1512,17,1.0,?ˆ???
1513,17,1.0,˜?????
1514,17,1.0,?????ˆˆ?ˆ
1515,17,1.0,????
1516,17,1.0,ˆˆ????ˆ
1517,17,1.0,?ˆ??ˆ
1518,17,1.0,*????˜???
1519,17,1.0,?????
1520,17,1.0,=??
1521,17,1.0,ˆ??ˆ?ˆ
1522,17,1.0,˜ˆˆ??˜
1523,17,1.0,????
1524,17,1.0,ˆ?ˆ??˜
1525,17,1.0,??*??
1526,17,1.0,?///?????
1527,17,1.0,?ˆ?????ˆ?˜ˆ
1528,17,1.0,˜???-
1529,17,1.0,??ˆ˜
1530,17,1.0,ˆˆ??ˆ
1531,17,1.0,ˆˆ????ˆ
1532,17,1.0,?ˆ?ˆ???
1533,17,1.0,????k??
1534,17,1.0,?ˆ???ˆ
1535,17,1.0,??˜ˆ?ˆ?ˆ??
1536,17,1.0,dˆ?c
1537,17,1.0,?+?ˆ
1538,17,1.0,=/?
1539,17,1.0,=ˆ+ˆ?
1540,17,1.0,k??
1541,17,1.0,=+?
1542,17,1.0,+=c
1543,17,1.0,??˜ˆ?
1544,17,1.0,-˜???˜???
1545,17,1.0,˜???
1546,17,1.0,??˜
1547,17,1.0,???ˆ
1548,17,1.0,?ˆ=?
1549,17,1.0,ˆ?==?
1550,17,1.0,ˆˆ?=
1551,17,1.0,??f???
1552,17,1.0,-????
1553,17,1.0,?f/
1554,17,1.0,?fc
1555,17,1.0,?jg˜
1556,17,1.0,?ˆ?˜???-?ˆ
1557,17,1.0,?????
1558,17,1.0,??????ˆ
1559,17,1.0,˜?c?i
1560,17,1.0,????
1561,17,1.0,??ˆ???ˆ?ˆ
1562,17,1.0,ˆ??ˆ?
1563,17,1.0,????ˆ?
1564,17,1.0,???ˆˆ˜??ˆˆ?
1565,17,1.0,?ˆˆ????????
1566,17,1.0,ˆ?????
1567,17,1.0,???????
1568,17,1.0,c?˜c???
1569,17,1.0,??ˆˆ?
1570,17,1.0,????/
1571,17,1.0,?ˆ?ˆ??ˆ˜?
1572,17,1.0,?????
1573,17,1.0,????-
1574,17,1.0,+?ˆ?j
1575,17,1.0,+ˆ?kk?˜??*?
1576,17,1.0,?ˆ???
1577,17,1.0,?˜ˆ?˜ˆ
1578,17,1.0,ˆ???
1579,17,1.0,?ˆ??ˆ??
1580,17,1.0,ˆˆˆ?ˆ?ˆ?
1581,17,1.0,ˆ?????
1582,17,1.0,???ˆ?
1583,17,1.0,?e˜
1584,17,1.0,d/?ˆˆ??ˆ?
1585,17,1.0,??ˆ=
1586,17,1.0,+ˆ???
1587,17,1.0,????
1588,17,1.0,?ˆˆ=
1589,17,1.0,de?ˆ?????????ˆc
1590,17,1.0,?d/
1591,17,1.0,?ˆˆ??ˆ?=
1592,17,1.0,??ˆˆ?????///
1593,17,1.0,???ˆ?e
1594,17,1.0,??ˆˆ???
1595,17,1.0,ˆˆˆ???ˆ
1596,17,1.0,?ˆ?ˆ???ˆ?
1597,17,1.0,???˜ˆ?ˆ
1598,17,1.0,ˆ?+˜o?c
1599,17,1.0,??ˆˆ??
1600,17,1.0,?///
1601,17,1.0,??ˆˆ????ˆˆ
1602,17,1.0,?ˆ??
1603,17,1.0,ˆˆ?i??˜ˆ?
1604,17,1.0,?˜ˆ?
1605,17,1.0,ˆ?ˆ??
1606,17,1.0,??ˆˆ?
1607,17,1.0,ˆ???ˆ?ˆ
1608,17,1.0,?ˆ??
1609,17,1.0,dˆ??
1610,17,1.0,˜ˆ?
1611,17,1.0,+ˆ?k??
1612,17,1.0,?d?d
1613,17,1.0,˜??ˆˆ
1614,17,1.0,???
1615,17,1.0,?ˆˆ????˜?
1616,17,1.0,??ˆ?
1617,17,1.0,?ˆˆn
1618,17,1.0,??*???ˆ
1619,17,1.0,??c?
1620,17,1.0,///???
1621,17,1.0,????
1622,17,1.0,???ˆˆ??ˆ
1623,17,1.0,ˆ???
1624,17,1.0,?ˆˆˆ??
1625,17,1.0,??ˆ??ˆ
1626,17,1.0,?˜?ˆ?
1627,17,1.0,?i??
1628,17,1.0,+??ˆ
1629,17,1.0,???????
1630,17,1.0,?????
1631,17,1.0,?'?
1632,17,1.0,?ˆ?ˆ?ˆ
1633,17,1.0,????=?
1634,17,1.0,??ˆ?ˆ=
1635,17,1.0,=????
1636,17,1.0,??ˆ?ˆ??
1637,17,1.0,??˜??ˆ?
1638,17,1.0,?ˆ??ˆ?
